id,season,episode,scene,line_text,speaker,deleted
8370,2,19,27,Uhhh... blow out the candle. Okay. Mmmm... [blows out the candles],Michael,False
8371,2,19,27,Yaoo yay! [claps],Dwight,False
8372,2,19,27,... I asked for trick candles.,Michael,False
8373,2,19,27,Pam was supposed to get 'em.,Dwight,False
8374,2,19,27,"Okay. Well, when she comes back we'll do it again. [notices Meredith hugging Kevin] Hello, what about the birthday boy? Haven't had a hug all day.",Michael,False
8375,2,19,27,No one cares about your birthday. Kevin's waiting to hear if he has skin cancer.,Angela,False
8376,2,19,27,"... Aww, that... sucks, great. ... Wow, that's good timing. That's... that's, sorry, that's terrible. Terrible news. That's terrible... terrible news for both of us [takes cake into office and slams the door].",Michael,False
8377,2,19,28,[checking watch] We should probably head back.,Pam,False
8378,2,19,28,Yeah. Okay. Oh. I dare you to make an announcement.,Jim,False
8379,2,19,28,You dare me? How old are you?,Pam,False
8380,2,19,28,Just... quit stalling.,Jim,False
8381,2,19,28,"[over loudspeaker, imitating Darth Vader] Luke, this is your father. Come set the table for dinner.",Pam,False
8382,2,19,28,Such a dork.,Jim,False
8383,2,19,28,"[loudspeaker] Jim Halpert? Price check on fabric softener, the kind that gives you...",Pam,False
8385,2,19,28,Oh I'm sorry. I'm sorry.,Pam,False
8386,2,19,28,How old are you?,Jim,False
8387,2,19,28,I hate you.,Pam,False
8389,2,19,29,There you are. Good news. Did some research. It turns out that 98% of people with skin cancer fully recover.,Michael,False
8390,2,19,29,Still scary.,Kevin,False
8391,2,19,29,"Yeah, but it's not brain cancer. And it shouldn't stop us from having fun. You know what they say the best medicine is.",Michael,False
8392,2,19,29,Well the doctor said a combination of interferon and dicarbazine.,Kevin,False
8393,2,19,29,And laughter... also.,Michael,False
8395,2,19,29,Why are you here? I didn't even invite you to my birthday party.,Michael,False
8397,2,19,29,"[mocking voice] Nyeh, I work here. [to Kevin] Alright, well, you know what, since Toby doesn't speak for everybody and I am your boss, I... think you should just go home. Take the rest of the afternoon off. Take a sick day.",Michael,False
8398,2,19,29,"If I go home now, I'll just drive myself crazy.",Kevin,False
8399,2,19,29,"Well, you're pretty much driving everyone else here crazy... crazy with worry.",Michael,False
8400,2,19,30,"Where have you been? And don't say the bathroom, 'cause I kicked in all the stalls.",Dwight,False
8401,2,19,30,"Well that's an invasion of privacy, so, I'm going to tell Michael.",Jim,False
8402,2,19,30,"Please, don't.",Dwight,False
8403,2,19,30,You... owe me.,Jim,False
8404,2,19,30,"Excuse me, everyone. Attention please. Kevin, we're going to take you to a very special place, a place that will make you happy, and a place that is far, far away from the evil sun.",Michael,False
8406,2,19,30,How dare you sir. You are gross.,Michael,False
8407,2,19,31,[sees 'Happy Birthday Michael Scott!' poster at skating rink] That should not be there.,Michael,False
8408,2,19,31,I'll get someone to take it down.,Dwight,False
8409,2,19,31,"No, it's alright. It's already up. Just leave it. Where's Kevin? Come on! Let's get our skate on!",Michael,False
8412,2,19,33,Think you can let go?,Jim,False
8413,2,19,33,No. [laughs],Pam,False
8414,2,19,33,Whoa whoa whoa whoa whoa. [Michael skates by],Jim,False
8415,2,19,33,YEAH!,Dwight,False
8416,2,19,33,Who is that?,Pam,False
8417,2,19,33,Is that Michael?,Jim,False
8418,2,19,34,"Yeah, I've been pretty much skating my whole life. I thought about playing in the NHL, but, you're on the road so much. You got no time to spend with your wife and kids. And I really want a wife and kids.",Michael,False
8419,2,19,35,I got it.,Pam,False
8420,2,19,35,"Hey Pam, all this stuff with Kevin... um, it's pretty scary. And I'm thinking that uh, next time you're in the shower, you should check yourself out. You know, give yourself an exam. Those things are like ticking time bags. Alright? Think about it.",Michael,False
8421,2,19,35,...It's something to think about.,Jim,False
8422,2,19,36,"I can't relax about it, you know?",Kevin,False
8423,2,19,36,Kevin. You heard anything yet?,Michael,False
8424,2,19,36,"No, not yet.",Kevin,False
8425,2,19,36,Okay. Well. Live strong.,Michael,False
8426,2,19,36,"Okay, Michael.",Kevin,False
8427,2,19,36,Alright.,Michael,False
8429,2,19,36,"Yeah. Carol? She sold me my condo! Hey! What, is this place on the market? Or...",Michael,False
8431,2,19,36,"Oh, these... all your kids?",Michael,False
8433,2,19,36,"Oh, hey guys. Whats up? You wanna go for a ride? Is that okay?",Michael,False
8435,2,19,36,Cool. Alright. Grab on. Here we go. Ready? Hang on tight. Alright. We are moving. We are reaaallly mooovin' now!,Michael,False
8436,2,19,37,Push. Good! That's great. You got it. [Kevin's phone rings] Excuse me.,Michael,False
8437,2,19,37,"Hello? Yeah okay. Alright. Okay, I will, thanks. [hangs up] It was negative.",Kevin,False
8438,2,19,37,"Oh... God... [stomps] God! [throws hockey stick and yellow paper bracelet down] We're gonna beat this, okay? We're gonna... come here [hugs Kevin].",Michael,False
8439,2,19,38,"Well, apparently in the medicine community, negative means good. Which makes absolutely no sense. In the real world community, that would... be... chaos.",Michael,False
8440,2,19,39,"This is awesome. Thanks, you guys.",Kevin,False
8441,2,19,39,"Okay, who's this from? Wowwwee, look at that! Jersey!",Michael,False
8442,2,19,39,Turn it around. Turn it around.,Dwight,False
8443,2,19,39,Cool. Ohh. Great. From Dwight.,Michael,False
8444,2,19,39,Number one!!,Dwight,False
8445,2,19,39,Thank you... Dwight. That's great. Thanks.,Michael,False
8446,2,19,39,Michael?,Pam,False
8447,2,19,39,Yeah.,Michael,False
8448,2,19,39,This is from all of us.,Pam,False
8449,2,19,39,Oh! You didn't need to do that. ...Nightswept. This is... really amazing. Thank you. I love it.,Michael,False
8450,2,19,40,Michael's birthday was actually pretty cool. It was a good day. I don't know... It was a good day.,Pam,False
8454,2,19,43,"Michael's birthday is hard for me because he gets very excited. But he's also under a lot of pressure, which builds up until he's ready to explode. As his right-hand man, it's my job to release that pressure so that he can enjoy himself, if only for a moment.",Dwight,False
8463,2,19,48,"To think that a man's skin could turn on him. It's brilliant, 'cause you'd never expect it. Most people think of their skin as an ally. [scoffs] Makes me rethink having skin at all.",Dwight,False
8476,2,20,1,"Kevin Malone, you're next. Spit that out. [Kevin shoves the rest of the donut he's eating into his mouth] Spit... Okay, come on, let's go.",Dwight,False
8477,2,20,2,"You look cute today, Dwight.",Jim,False
8478,2,20,2,"Thanks, girl.",Dwight,False
8479,2,20,3,"So, yesterday Dwight found half a joint in the parking lot. Which is unfortunate because as it turns out, Dwight",Jim,False
8480,2,20,4,"Let's go over some of the symptoms of marijuana use, shall we?  You tell me who this sounds like: slow moving, inattentive, dull, constantly snacking, shows a lack of motivation.",Dwight,False
8481,2,20,4,[nods] Hey...,Kevin,False
8482,2,20,5,"I like the people I work with generally, with four exceptions.  But someone committed a crime and I did not become a Lackawanna County Volunteer Sheriff's deputy to make friends. And by the way, I haven't.",Dwight,False
8483,2,20,6,[mimicking Stanley] I enjoy the tangy zip of Miracle Whip.,Jim,False
8484,2,20,6,"[laughs] Jim does the best impressions. Sometimes he'll look up at me from his desk and he'll just be someone else. Like he'll go um, [makes mournful face, giggles] that's supposed to be Phyllis.  I can't do it as good as he can.",Pam,False
8486,2,20,7,"Stop! This is not Kelly Kapoor story hour.  Illegal drugs were consumed on company property, okay? Your ass is on the line, mister!  My ass is is on the line!  Now I'm going to ask you again.  What time did you go home last night?",Dwight,False
8488,2,20,8,I didn't know that you were at a party on Saturday night.,Dwight,False
8490,2,20,8,"Okay, I'm gonna need to search your car.  Give me you keys.",Dwight,False
8492,2,20,8,Don't make me do this the hard way.,Dwight,False
8494,2,20,8,"I go down to the police station on my lunch break. I tell a police officer, I know several, what I suspect you may have in your car. He requests a hearing from a judge and obtains a search warrant, once he has said warrant, he will drive over here, and make you give him the keys to your car, and you will have to obey him.",Dwight,False
8496,2,20,8,"Ry, is he bugging you? Dwight, dude, you gotta take a chill pill, man. It was one joint in the parking lot. You know, you're totally harshing the office mellow.",Michael,False
8497,2,20,8,I can't stop this investigation. It is my job.,Dwight,False
8498,2,20,8,Whoa. You are a volunteer.,Jim,False
8499,2,20,8,I volunteered for this job.,Dwight,False
8500,2,20,8,And that's not the same.,Jim,False
8501,2,20,8,It is my duty...,Dwight,False
8502,2,20,8,[interrupting] Volunteer duty.,Jim,False
8503,2,20,8,...to investigate the crime scene. I have six more interviews to go and then I will reveal what I know.,Dwight,False
8504,2,20,8,[fake coughing] Narc!,Michael,False
8505,2,20,8,[giggling],Kevin,False
8506,2,20,8,If you are attempting to compliment me then you have done a very good job.,Dwight,False
8507,2,20,8,I wasn't attempting to compliment you.,Michael,False
8508,2,20,8,"Well, you have...",Dwight,False
8509,2,20,8,"Uuf, well...",Michael,False
8510,2,20,8,...because being a narc is one of the hardest jobs that you can have...,Dwight,False
8511,2,20,8,[shakes head] Okay...,Michael,False
8512,2,20,8,...and I am very proud of being a narc.,Dwight,False
8513,2,20,8,"Why don't you just cool it, cool it Dwight, please, God! [to Jim] Dude, where's my office? [Jim quietly laughs] I totally lost it, 'cause I was half-baked. Smokin' doobies. Doobie brothers, I was smokin' doobies with my brothers. Peace out, Seacrest!",Michael,False
8514,2,20,8,"Well, your office is behind you.",Jim,False
8515,2,20,8,Thanks. M-m-munchies. Who wants some munchies?,Michael,False
8517,2,20,10,Oscar visited Mexico when he was five to attend his great-grandmother's funeral. What does that mean to a United States law enforcement officer? He's a potential drug mule.,Dwight,False
8518,2,20,11,Have you ever taken any illegal drugs?,Dwight,False
8519,2,20,11,"No, I have not.",Oscar,False
8520,2,20,11,Do you think it's possible that maybe you could have had some drugs in your system without you knowing about it?,Dwight,False
8521,2,20,11,What are you implying?,Oscar,False
8522,2,20,11,Have you ever... pooped... a balloon?,Dwight,False
8523,2,20,11,Okay. I'm done with this.,Oscar,False
8524,2,20,11,He sure left in a hurry.,Dwight,False
8525,2,20,12,I don't want to blow this. This is what all good law enforcement officers dream of. The chance to solve an actual crime.,Dwight,False
8526,2,20,13,Do you know what this is? [pushing a photo toward her],Dwight,False
8528,2,20,13,How do you know that?,Dwight,False
8530,2,20,13,[grabs pictures back and looks at it] Dammit.,Dwight,False
8532,2,20,14,"No, it's marijuana.",Dwight,False
8533,2,20,15,I'm just saying that you can't be sure that is wasn't you.,Jim,False
8534,2,20,15,"That's ridiculous, of course it wasn't me.",Dwight,False
8535,2,20,15,"Marijuana is a memory loss drug, so maybe you just don't remember.",Jim,False
8536,2,20,15,I would remember.,Dwight,False
8537,2,20,15,"Well, how could you, if it just erased your memory?",Jim,False
8538,2,20,15,That's not how it works.,Dwight,False
8539,2,20,15,Now how do you know how it works?,Jim,False
8540,2,20,15,"Knock it off, okay, I'm interviewing you.",Dwight,False
8541,2,20,15,No! You said that I'd be conducting the interview when I walked in here. Now exactly how much pot did you smoke?,Jim,False
8542,2,20,15,[opens eyes wide in total surprise],Dwight,False
8543,2,20,16,"So Pam told me that you do a great Stanley impression, I'd love to hear it.",Oscar,False
8544,2,20,16,"Oh, um...[mimicking Stanley] Why do you keep CC'ing me on things that have nothing to do with me?  [Pam and Oscar laugh, Stanley walks in, and Oscar leaves quickly]",Jim,False
8546,2,20,16,"Oh, hey Stanley. Uh, I was just doing an impression.",Jim,False
8548,2,20,16,He does everyone in the office.,Pam,False
8551,2,20,16,Jinx! Buy me a coke.,Pam,False
8552,2,20,16,Oh...,Jim,False
8553,2,20,16,"No, no, no, no talking. Jim is not allowed to talk until after he buys me a coke.  Those are the rules of jinx, and they are unflinchingly rigid.  [Jim puts money in drink machine, selection is sold out]",Pam,False
8554,2,20,16,Sold out? That has never happened in the history of jinx.,Pam,False
8555,2,20,16,[mouths] C'mon!,Jim,False
8556,2,20,16,"Sorry, that's not my problem.",Pam,False
8557,2,20,16,"[presses drink button, looks at camera, makes Jim-face]",Jim,False
8558,2,20,17,"I know you're innocent, but I can't look like I'm treating you any differently.",Dwight,False
8559,2,20,17,I understand.,Angela,False
8560,2,20,17,Where were you yesterday after work?,Dwight,False
8561,2,20,17,[smiles knowingly],Angela,False
8562,2,20,18,Uh-oh. Uh-oh. Who's he calling?  Ratting somebody out.  Narc!  Narc!  Kevin?,Michael,False
8563,2,20,18,"That is so good, Michael",Kevin,False
8564,2,20,18,"Remember the narc bit? [laughs] Uh-oh, who's in trouble?",Michael,False
8565,2,20,19,Attention everyone.  Drug testers are coming in a couple of hours to test everyone's urine.,Dwight,False
